generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,oracle_tax,elapsed_sec
1080,1,0.046875,-0.016953,-0.015625,0.046875,-0.015625,0.093750,300,12,67,-3.00,10.74
1081,1,0.027344,-0.006877,-0.003906,0.027344,-0.003906,0.093750,300,17,71,-3.00,11.05
1082,1,0.052734,-0.008734,-0.007812,0.052734,-0.007812,0.093750,317,16,68,-3.00,11.45
1083,1,0.064453,0.001082,0.000000,0.064453,0.000000,0.093750,303,8,71,-3.00,10.52
1084,1,0.042969,0.011057,0.015625,0.042969,0.015625,0.093750,300,11,67,-3.00,10.74
1085,1,0.050781,-0.001668,-0.001953,0.050781,-0.001953,0.093750,301,19,73,-3.00,11.73
1086,1,0.027344,-0.045980,-0.044922,0.027344,-0.044922,0.093750,300,6,68,-3.00,10.77
1087,1,0.054688,-0.008906,-0.005859,0.054688,-0.005859,0.093750,302,12,67,-3.00,10.51
1088,1,0.011719,-0.025533,-0.029297,0.011719,-0.029297,0.093750,302,12,69,-3.00,10.79
1089,1,-0.005859,-0.049090,-0.048828,-0.005859,-0.048828,0.093750,303,16,69,-3.00,9.93
1090,1,0.066406,-0.007453,-0.005859,0.066406,-0.005859,0.093750,306,17,68,-3.00,10.66
1091,1,0.070312,0.018430,0.019531,0.070312,0.019531,0.093750,248,14,70,-3.00,11.43
1092,1,0.025391,-0.031566,-0.031250,0.025391,-0.031250,0.093750,208,11,70,-3.00,11.65
1093,1,0.035156,-0.008867,-0.009766,0.035156,-0.009766,0.093750,229,20,68,-3.00,12.27
1094,1,0.068359,-0.020531,-0.019531,0.068359,-0.019531,0.093750,254,18,68,-3.00,10.04
1095,1,0.048828,-0.027824,-0.029297,0.048828,-0.029297,0.093750,261,16,69,-3.00,10.14
1096,1,0.027344,-0.018328,-0.031250,0.027344,-0.031250,0.093750,268,8,70,-3.00,10.82
1097,1,0.039062,-0.015691,-0.013672,0.039062,-0.013672,0.093750,272,19,68,-3.00,11.62
1098,1,0.066406,-0.017242,-0.017578,0.066406,-0.017578,0.093750,285,4,66,-3.00,11.13
1099,1,0.060547,-0.029240,-0.029297,0.060547,-0.029297,0.093750,292,7,68,-3.00,11.02
1100,1,0.056641,-0.026127,-0.025391,0.056641,-0.025391,0.093750,296,17,71,-3.00,11.02
1101,1,0.033203,-0.027764,-0.019531,0.033203,-0.019531,0.093750,293,14,70,-3.00,10.92
1102,1,0.042969,-0.027090,-0.025391,0.042969,-0.025391,0.093750,296,9,68,-3.00,11.02
1103,1,0.046875,-0.022838,-0.023438,0.046875,-0.023438,0.093750,294,6,68,-3.00,10.61
1104,1,0.058594,-0.038266,-0.039062,0.058594,-0.039062,0.093750,299,10,65,-3.00,10.02
1105,1,0.052734,-0.022729,-0.021484,0.052734,-0.021484,0.093750,289,8,69,-3.00,11.50
1106,1,0.035156,-0.026650,-0.025391,0.035156,-0.025391,0.093750,291,16,68,-3.00,10.16
1107,1,0.060547,-0.006461,-0.007812,0.060547,-0.007812,0.093750,291,16,67,-3.00,10.18
1108,1,0.039062,-0.032119,-0.027344,0.039062,-0.027344,0.093750,286,22,69,-3.00,10.26
1109,1,0.070312,-0.012844,-0.013672,0.070312,-0.013672,0.093750,293,16,67,-3.00,11.34
1110,1,0.027344,-0.035527,-0.031250,0.027344,-0.031250,0.093750,301,14,68,-3.00,10.78
1111,1,0.033203,-0.031076,-0.031250,0.033203,-0.031250,0.093750,305,6,67,-3.00,10.56
1112,1,0.048828,-0.023064,-0.023438,0.048828,-0.023438,0.093750,307,19,70,-3.00,11.09
1113,1,0.027344,-0.038260,-0.039062,0.027344,-0.039062,0.093750,302,6,69,-3.00,10.64
1114,1,0.048828,-0.004354,-0.009766,0.048828,-0.009766,0.093750,308,19,69,-3.00,10.80
1115,1,0.054688,-0.026375,-0.027344,0.054688,-0.027344,0.093750,309,7,67,-3.00,10.92
1116,1,0.035156,-0.019895,-0.019531,0.035156,-0.019531,0.093750,308,6,67,-3.00,11.15
1117,1,0.031250,-0.038709,-0.039062,0.031250,-0.039062,0.093750,310,18,68,-3.00,10.60
1118,1,0.005859,-0.054049,-0.054688,0.005859,-0.054688,0.093750,289,19,68,-3.00,11.09
1119,1,0.015625,-0.008635,-0.009766,0.015625,-0.009766,0.093750,299,9,71,-3.00,12.17
1120,1,0.044922,-0.018213,-0.019531,0.044922,-0.019531,0.093750,297,8,69,-3.00,10.00
1121,1,0.019531,-0.036301,-0.035156,0.019531,-0.035156,0.093750,302,17,68,-3.00,10.35
1122,1,0.056641,-0.010326,-0.009766,0.056641,-0.009766,0.093750,301,15,68,-3.00,9.67
1123,1,0.023438,-0.013455,-0.015625,0.023438,-0.015625,0.093750,304,17,72,-3.00,10.77
1124,1,0.007812,-0.025461,-0.027344,0.007812,-0.027344,0.093750,295,15,69,-3.00,10.60
1125,1,0.056641,-0.012459,-0.009766,0.056641,-0.009766,0.093750,304,15,67,-3.00,11.06
1126,1,0.062500,0.012016,0.000000,0.062500,0.000000,0.093750,300,9,68,-3.00,10.22
1127,1,0.050781,-0.014691,-0.015625,0.050781,-0.015625,0.093750,306,8,69,-3.00,10.67
1128,1,0.017578,-0.035771,-0.037109,0.017578,-0.037109,0.093750,306,13,66,-3.00,10.94
1129,1,0.054688,0.004018,0.003906,0.054688,0.003906,0.093750,308,11,72,-3.00,10.64
1130,1,0.025391,-0.031781,-0.031250,0.025391,-0.031250,0.093750,311,8,68,-3.00,10.53
1131,1,0.050781,-0.012682,-0.011719,0.050781,-0.011719,0.093750,310,13,66,-3.00,10.54
1132,1,0.035156,-0.019369,-0.017578,0.035156,-0.017578,0.093750,309,11,71,-3.00,10.77
1133,1,-0.013672,-0.063250,-0.066406,-0.013672,-0.066406,0.093750,310,17,73,-3.00,10.30
1134,1,0.037109,-0.013549,-0.011719,0.037109,-0.011719,0.093750,309,15,69,-3.00,12.01
1135,1,0.009766,-0.048791,-0.048828,0.009766,-0.048828,0.093750,308,5,66,-3.00,11.03
1136,1,0.041016,-0.036270,-0.039062,0.041016,-0.039062,0.093750,316,6,68,-3.00,9.89
1137,1,0.029297,-0.049959,-0.050781,0.029297,-0.050781,0.093750,317,17,69,-3.00,10.35
1138,1,0.017578,-0.027967,-0.031250,0.017578,-0.031250,0.093750,321,17,69,-3.00,9.74
1139,1,0.056641,-0.018502,-0.017578,0.056641,-0.017578,0.093750,311,5,67,-3.00,10.80
1140,1,0.041016,-0.036262,-0.037109,0.041016,-0.037109,0.093750,316,7,68,-3.00,10.07
1141,1,0.074219,-0.010496,-0.009766,0.074219,-0.009766,0.093750,319,10,65,-3.00,10.62
1142,1,0.039062,-0.037908,-0.037109,0.039062,-0.037109,0.093750,317,8,68,-3.00,11.16
1143,1,0.064453,-0.027008,-0.027344,0.064453,-0.027344,0.093750,318,19,68,-3.00,10.88
1144,1,0.035156,-0.031461,-0.033203,0.035156,-0.033203,0.093750,318,8,70,-3.00,10.81
1145,1,0.041016,-0.021105,-0.019531,0.041016,-0.019531,0.093750,315,10,71,-3.00,10.27
1146,1,0.046875,-0.017180,-0.015625,0.046875,-0.015625,0.093750,311,17,72,-3.00,11.09
1147,1,-0.005859,-0.062691,-0.064453,-0.005859,-0.064453,0.093750,307,17,72,-3.00,11.62
1148,1,0.003906,-0.052844,-0.052734,0.003906,-0.052734,0.093750,306,4,67,-3.00,11.11
1149,1,0.052734,-0.028938,-0.027344,0.052734,-0.027344,0.093750,311,18,71,-3.00,10.31
1150,1,0.046875,-0.010336,-0.009766,0.046875,-0.009766,0.093750,309,7,66,-3.00,11.19
1151,1,0.072266,0.009828,0.011719,0.072266,0.011719,0.093750,308,12,65,-3.00,10.73
1152,1,0.031250,-0.045832,-0.046875,0.031250,-0.046875,0.093750,313,8,67,-3.00,10.67
1153,1,-0.005859,-0.059133,-0.058594,-0.005859,-0.058594,0.093750,315,13,66,-3.00,10.56
1154,1,0.054688,-0.023732,-0.021484,0.054688,-0.021484,0.093750,316,12,67,-3.00,9.96
1155,1,0.021484,-0.036355,-0.031250,0.021484,-0.031250,0.093750,313,21,69,-3.00,11.43
1156,1,0.035156,-0.032066,-0.033203,0.035156,-0.033203,0.093750,318,5,67,-3.00,11.19
1157,1,0.017578,-0.032301,-0.031250,0.017578,-0.031250,0.093750,315,7,68,-3.00,11.54
1158,1,0.048828,-0.020424,-0.019531,0.048828,-0.019531,0.093750,313,9,71,-3.00,10.56
1159,1,0.027344,-0.035570,-0.035156,0.027344,-0.035156,0.093750,316,14,67,-3.00,10.98
1160,1,0.005859,-0.048971,-0.048828,0.005859,-0.048828,0.093750,310,11,71,-3.00,10.25
1161,1,0.048828,0.004453,0.007812,0.048828,0.007812,0.093750,309,10,65,-3.00,11.59
1162,1,0.033203,-0.027016,-0.027344,0.033203,-0.027344,0.093750,319,5,69,-3.00,10.29
1163,1,0.031250,-0.028783,-0.029297,0.031250,-0.029297,0.093750,317,7,68,-3.00,11.01
1164,1,0.027344,-0.042496,-0.041016,0.027344,-0.041016,0.093750,319,10,65,-3.00,10.25
1165,1,-0.013672,-0.062117,-0.062500,-0.013672,-0.062500,0.093750,315,10,65,-3.00,11.09
1166,1,0.035156,-0.030867,-0.031250,0.035156,-0.031250,0.093750,314,9,68,-3.00,10.88
1167,1,0.060547,-0.002570,-0.001953,0.060547,-0.001953,0.093750,158,6,70,-3.00,12.18
1168,1,0.037109,-0.017936,-0.015625,0.037109,-0.015625,0.093750,191,15,72,-3.00,10.33
1169,1,0.025391,-0.027586,-0.033203,0.025391,-0.033203,0.093750,212,11,66,-3.00,9.62
1170,1,0.042969,-0.031064,-0.031250,0.042969,-0.031250,0.093750,216,4,67,-3.00,10.08
1171,1,0.013672,-0.049270,-0.046875,0.013672,-0.046875,0.093750,222,8,69,-3.00,10.07
1172,1,0.052734,-0.017654,-0.017578,0.052734,-0.017578,0.093750,236,8,69,-3.00,11.71
1173,1,0.031250,-0.028539,-0.031250,0.031250,-0.031250,0.093750,248,6,68,-3.00,10.38
1174,1,0.041016,0.010426,0.013672,0.041016,0.013672,0.093750,256,18,71,-3.00,10.37
1175,1,0.035156,-0.031098,-0.031250,0.035156,-0.031250,0.093750,260,6,67,-3.00,10.67
1176,1,0.003906,-0.034869,-0.029297,0.003906,-0.029297,0.093750,277,11,65,-3.00,11.05
1177,1,0.042969,-0.035328,-0.035156,0.042969,-0.035156,0.093750,273,6,73,-3.00,10.28
1178,1,0.039062,-0.011475,-0.009766,0.039062,-0.009766,0.093750,297,15,72,-3.00,10.74
1179,1,0.031250,-0.029359,-0.029297,0.031250,-0.029297,0.093750,288,16,65,-3.00,10.58
1180,1,0.041016,-0.003865,-0.001953,0.041016,-0.001953,0.093750,295,15,66,-3.00,11.77
1181,1,0.021484,-0.040832,-0.041016,0.021484,-0.041016,0.093750,296,19,71,-3.00,11.10
1182,1,0.068359,-0.007674,-0.005859,0.068359,-0.005859,0.093750,293,15,67,-3.00,11.83
1183,1,0.070312,-0.024887,-0.025391,0.070312,-0.025391,0.093750,297,16,66,-3.00,10.19
1184,1,0.033203,-0.000836,-0.005859,0.033203,-0.005859,0.093750,303,16,67,-3.00,11.35
1185,1,0.060547,-0.031066,-0.031250,0.060547,-0.031250,0.093750,308,16,66,-3.00,10.82
1186,1,-0.033203,-0.077441,-0.076172,-0.033203,-0.076172,0.093750,305,16,66,-3.00,10.69
1187,1,0.037109,-0.033621,-0.033203,0.037109,-0.033203,0.093750,303,16,67,-3.00,10.12
1188,1,0.044922,-0.034068,-0.035156,0.044922,-0.035156,0.093750,304,16,66,-3.00,10.64
1189,1,0.042969,-0.028625,-0.029297,0.042969,-0.029297,0.093750,311,18,66,-3.00,10.83
1190,1,0.046875,-0.021033,-0.019531,0.046875,-0.019531,0.093750,310,18,66,-3.00,11.61
1191,1,0.007812,-0.033074,-0.033203,0.007812,-0.033203,0.093750,302,9,70,-3.00,9.67
1192,1,0.035156,-0.030852,-0.031250,0.035156,-0.031250,0.093750,274,17,67,-3.00,10.22
1193,1,0.064453,-0.006457,-0.005859,0.064453,-0.005859,0.093750,289,9,69,-3.00,10.44
1194,1,0.023438,-0.043332,-0.042969,0.023438,-0.042969,0.093750,296,12,66,-3.00,9.97
1195,1,0.066406,-0.012611,-0.009766,0.066406,-0.009766,0.093750,294,16,66,-3.00,10.83
1196,1,0.015625,-0.041871,-0.044922,0.015625,-0.044922,0.093750,297,11,66,-3.00,10.92
1197,1,0.011719,-0.045350,-0.044922,0.011719,-0.044922,0.093750,307,11,66,-3.00,10.86
1198,1,0.078125,0.009918,0.011719,0.078125,0.011719,0.093750,306,20,67,-3.00,10.86
1199,1,0.035156,-0.028297,-0.027344,0.035156,-0.027344,0.093750,307,20,67,-3.00,10.71
